price,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,VIN,drive,type,paint_color,vehicle_age,estimate_msrp,predicted_price,gap_ratio,price_class
38990,infiniti,qx60luxesportutility,good,6 cylinders,gas,5279.0,clean,other,5N1DL0MN9LC508268,fwd,other,black,1.0,45300.0,38950.0,0.0010269576379974327,1
27900,chevrolet,silverado3500hd,good,8 cylinders,diesel,170525.0,clean,automatic,1GB4KZC82EF172959,4wd,truck,white,7.0,46500.0,27878.57,0.0007686907900943373,1
34990,gmc,canyoncrewcabslepickup,good,6 cylinders,gas,34425.0,clean,other,1GTG6CE36G1115577,4wd,pickup,red,5.0,40610.0,35000.35,-0.0002957113286009581,1
54995,ford,superdutyf350srw,excellent,8 cylinders,diesel,105525.0,clean,automatic,1FT8W3BT4FED65075,4wd,truck,black,6.0,59200.0,52070.76,0.056158965223476624,1
33950,chevrolet,express2500cargovan,good,8 cylinders,gas,21416.0,clean,automatic,1GCWGBFG9L1155411,rwd,van,white,1.0,34700.0,31902.72,0.06417258465735833,1
24995,ford,expeditionxlt,excellent,6 cylinders,gas,98595.0,clean,automatic,1FMJU1HT3HEA01828,rwd,SUV,grey,4.0,49000.0,24996.24,-4.960746096219274e-05,1
41990,bmw,m3coupe2d,good,8 cylinders,gas,31572.0,clean,other,WBSKG9C54CE797966,rwd,coupe,blue,9.0,61500.0,39122.3,0.07330090511038453,1
29590,infiniti,qx6035sportutility,good,6 cylinders,gas,31153.0,clean,other,5N1DL0MN6HC541462,fwd,other,black,4.0,42250.0,28978.0,0.021119469942715165,1
34990,ford,mustanggtpremium,good,8 cylinders,gas,18650.0,clean,other,1FATP8FF5J5115190,rwd,convertible,black,3.0,42125.0,34990.0,0.0,1
14470,toyota,camryse,good,4 cylinders,gas,65915.0,clean,automatic,4T1BF1FK3HU300430,fwd,sedan,black,4.0,24300.0,15551.37,-0.06953535283386614,1
10290,kia,optima,good,4 cylinders,gas,72651.0,clean,automatic,5XXGM4A75DG246276,fwd,sedan,custom,8.0,22750.0,10411.27,-0.011647954572304862,1
13950,toyota,camry,excellent,4 cylinders,gas,130000.0,clean,automatic,4T1BF1FK2FU485583,fwd,sedan,black,6.0,23600.0,12320.3,0.13227762310982694,2
36900,chevrolet,tahoe,excellent,8 cylinders,gas,98000.0,clean,automatic,1GNSKBKC1JR159376,4wd,SUV,silver,3.0,58500.0,36920.99,-0.000568511299399013,1
29990,jeep,wranglersportsuv2d,good,6 cylinders,gas,28680.0,clean,other,1C4AJWAG4HL704941,4wd,other,black,4.0,30300.0,29946.0,0.0014693114272356909,1
22900,jeep,grandcherokee,excellent,6 cylinders,gas,72000.0,clean,automatic,1C4RJFAG2GC365601,4wd,SUV,grey,5.0,39500.0,23199.68,-0.012917419550614503,1
32619,ram,1500,excellent,8 cylinders,gas,89199.0,clean,automatic,1C6RR7NT8GS132454,4wd,pickup,blue,5.0,48690.0,33499.53,-0.026284846384411927,1
37990,ford,mustanggtcoupe2d,good,8 cylinders,gas,337.0,clean,other,1FA6P8CF8K5199377,rwd,coupe,black,2.0,42500.0,38062.05,-0.001892961624505325,1
19999,lexus,rx350,good,6 cylinders,gas,88302.0,clean,automatic,2T2BK1BA1DC176609,4wd,SUV,custom,8.0,46750.0,20049.38,-0.0025127959069059,1
31990,ram,1500quadcabharvestpickup,good,6 cylinders,gas,27426.0,clean,other,1C6RR7GG8JS247420,4wd,pickup,white,3.0,38000.0,31984.36,0.00017633618431006336,1
33990,gmc,sierra1500doublecabsle,good,8 cylinders,gas,33408.0,clean,other,1GTV2MEC1GZ365125,4wd,pickup,silver,5.0,39290.0,34089.42,-0.0029164473904219625,1
9495,bmw,x3,excellent,6 cylinders,gas,110520.0,clean,automatic,5UXWX5C56CL718440,4wd,SUV,black,9.0,44200.0,10644.06,-0.10795316824595122,0
48900,chevrolet,silverado2500hdltz,like new,8 cylinders,diesel,43034.0,rebuilt,automatic,1GC1KWEYXJF108821,4wd,truck,black,3.0,60000.0,48900.0,0.0,1
49990,ford,superdutyf550drw,good,8 cylinders,diesel,152701.0,clean,automatic,1FD0X5HT6FEC65813,4wd,truck,white,6.0,60000.0,49754.8,0.00472718210102336,1
36995,audi,a5sportback,excellent,4 cylinders,gas,14900.0,clean,automatic,WAUENCF56JA082899,4wd,hatchback,white,3.0,47500.0,36674.1,0.008750044309199175,1
11000,gmc,terrainslt2,excellent,6 cylinders,gas,172000.0,clean,automatic,2CTFLXE52B6264916,4wd,SUV,white,10.0,35800.0,10756.77,0.022611806332198194,1
1000,dodge,challenger,fair,6 cylinders,gas,58100.0,missing,automatic,2C3CDYAG4CH135238,fwd,sedan,black,9.0,24500.0,5598.99,-0.8213963589861742,0
19590,lexus,es350sedan4d,good,6 cylinders,gas,35444.0,clean,other,JTHBK1EG1C2499106,fwd,sedan,silver,9.0,38850.0,19548.67,0.002114210327352283,1
37990,ram,1500crewcabbighorn,good,8 cylinders,gas,26610.0,clean,automatic,3C6RR7LTXJG197145,4wd,pickup,blue,3.0,40900.0,37774.35,0.005708900351693714,1
5995,volkswagen,newbeetleturbos,excellent,4 cylinders,gas,167000.0,clean,manual,3VWFE31C24M405573,fwd,hatchback,grey,17.0,23995.0,5929.68,0.011015771508749158,1
3500,dodge,caliber,excellent,4 cylinders,gas,202481.0,clean,automatic,1B3HB48B17D101644,fwd,wagon,grey,14.0,19000.0,3648.96,-0.04082259054634746,1
9500,hyundai,elantralimited,excellent,6 cylinders,gas,105000.0,clean,automatic,5NPDH4AE8DH254933,fwd,sedan,custom,8.0,18600.0,8373.08,0.1345884668485193,2
32990,lexus,rx350sportutility4d,good,6 cylinders,gas,30472.0,clean,other,2T2ZZMCAXHC078095,fwd,SUV,black,4.0,42100.0,32211.7,0.02416202808296362,1
33590,lexus,gs350sedan4d,good,6 cylinders,gas,30814.0,clean,automatic,JTHBZ1BLXJA012999,rwd,sedan,white,3.0,50500.0,33574.05,0.00047506928714281083,1
46990,chevrolet,corvettestingray,good,8 cylinders,gas,16966.0,clean,other,1G1YA3D74E5119018,rwd,other,white,7.0,52900.0,46724.2,0.005688700930139049,1
7500,volkswagen,tiguan20ts4motion,like new,4 cylinders,gas,110000.0,clean,automatic,WVGBV7AX1CW598997,4wd,SUV,silver,9.0,30800.0,9201.46,-0.18491195962379875,0
4995,jeep,grandcherokee,good,8 cylinders,gas,182879.0,clean,automatic,1J4GW58N21C555746,4wd,SUV,silver,20.0,42300.0,5465.72,-0.08612223092291596,1
23995,lexus,rx350fsport,excellent,6 cylinders,gas,77958.0,clean,automatic,2T2BK1BA9DC171772,4wd,SUV,grey,8.0,46350.0,22248.3,0.07850936925517908,1
5900,kia,spectra,excellent,4 cylinders,gas,110205.0,clean,automatic,KNAFE121585524411,fwd,sedan,white,13.0,15500.0,5247.42,0.12436206745410124,2
23995,chevrolet,silverado2500hd,excellent,8 cylinders,gas,106065.0,clean,automatic,1GB2CVCG4CZ157895,rwd,truck,white,9.0,30900.0,21701.95,0.10566101202887294,2
4990,ford,escape,good,4 cylinders,gas,161698.0,clean,automatic,1FMCU93729KA22514,4wd,SUV,grey,12.0,30100.0,5859.83,-0.14843945984781126,0
13900,toyota,corolla,good,4 cylinders,gas,49502.0,clean,automatic,2T1BURHE0GC484799,fwd,sedan,silver,5.0,18700.0,13810.32,0.006493694570437201,1
12990,volkswagen,beetleturbocoupe,excellent,4 cylinders,gas,92209.0,clean,automatic,3VWV67AT2DM614389,fwd,hatchback,blue,8.0,24600.0,12890.15,0.007746224830587726,1
14995,chevrolet,silverado1500,good,8 cylinders,gas,119999.0,clean,automatic,1GCSKSE36AZ167297,4wd,truck,silver,11.0,35745.0,15599.85,-0.03877280871290431,1
10995,volkswagen,passat,good,4 cylinders,gas,86268.0,clean,automatic,1VWCT7A33EC010398,4wd,sedan,black,7.0,29200.0,11491.93,-0.04324164870478677,1
11999,nissan,altima,excellent,4 cylinders,gas,116406.0,clean,automatic,1N4AL3AP1FN883682,fwd,sedan,grey,6.0,23100.0,11036.43,0.08721751508413497,1
32990,jeep,wranglerunlimitedsport,good,6 cylinders,gas,30041.0,clean,other,1C4BJWDG5HL705371,4wd,other,silver,4.0,36500.0,32986.0,0.00012126356636148669,1
22999,toyota,4runnersr54x4,excellent,6 cylinders,gas,128204.0,clean,automatic,JTEBU5JR6D5131655,4wd,SUV,black,8.0,39780.0,19988.94,0.150586274209638,2
30000,toyota,tacoma,excellent,6 cylinders,gas,108665.0,clean,automatic,3TMDZ5BN0GM003274,4wd,truck,black,5.0,38500.0,29947.71,0.0017460433535652934,1
16995,toyota,camry,good,4 cylinders,gas,100814.0,clean,automatic,4T1BF1FK5HU723350,fwd,other,blue,4.0,24000.0,15483.74,0.09760303389232836,1
13990,buick,enclaveleather,excellent,6 cylinders,gas,129094.0,clean,automatic,5GAKRCED4CJ106334,fwd,SUV,brown,9.0,42105.0,13056.24,0.0715182931686305,1
11588,hyundai,sonata24l,good,4 cylinders,gas,98933.0,clean,automatic,5NPE24AF2HH453948,fwd,sedan,white,4.0,24400.0,11797.77,-0.017780478853207042,1
39590,ford,mustanggtcoupe2d,good,8 cylinders,gas,728.0,clean,other,1FA6P8CF3L5183234,rwd,coupe,blue,1.0,43000.0,39590.0,0.0,1
29900,ford,expeditionplatinum4x4gas,excellent,6 cylinders,gas,72849.0,rebuilt,automatic,1FMJU1MT8HEA72402,4wd,SUV,white,4.0,77310.0,31054.15,-0.037165725031920095,1
5200,jeep,grandcherokeelaredo,good,8 cylinders,gas,136500.0,clean,automatic,1J4HR48N06C118390,4wd,SUV,silver,15.0,38500.0,5850.78,-0.11122961382926717,0
38590,lincoln,continentalsedan4d,good,6 cylinders,gas,1772.0,clean,other,1LN6L9UK4L5602632,fwd,sedan,black,1.0,49990.0,38777.1,-0.004825012700795019,1
10875,honda,ridgeline,excellent,6 cylinders,gas,167752.0,clean,automatic,2HJYK16468H509770,4wd,truck,black,13.0,28300.0,10759.98,0.010689610947232284,1
9850,jaguar,xfportfolio,excellent,8 cylinders,gas,87000.0,clean,automatic,SAJWA0HB6CLS42258,rwd,sedan,silver,9.0,70000.0,12488.21,-0.21125605671269135,0
12979,volkswagen,tiguan,good,4 cylinders,gas,64347.0,clean,automatic,WVGAV7AX8GW603758,fwd,SUV,black,5.0,26500.0,14046.2,-0.07597784454158425,1
8699,ford,escapesel,excellent,4 cylinders,gas,135431.0,clean,automatic,1FMCU9HX5DUD85413,fwd,SUV,silver,8.0,32000.0,8932.73,-0.02616557312266234,1
19900,gmc,sierra1500,excellent,8 cylinders,gas,169995.0,clean,automatic,3GTP1UEC8FG154899,rwd,pickup,black,6.0,38400.0,21228.62,-0.06258626326157796,1
4990,ford,mustanggt,excellent,8 cylinders,gas,223936.0,clean,manual,1FAFP42X72F241292,rwd,coupe,blue,19.0,28700.0,5080.27,-0.01776874063780083,1
35590,dodge,challengersrt8coupe2d,good,8 cylinders,gas,16796.0,clean,other,2B3CJ7DJ7BH589702,rwd,coupe,green,10.0,47000.0,35438.05,0.004287764140521193,1
24990,acura,tlx35wtechnologypkg,good,6 cylinders,other,45464.0,clean,other,19UUB2F50JA009286,fwd,sedan,blue,3.0,36500.0,24561.77,0.017434818419030856,1
38590,ford,f150supercrewcablariat,good,8 cylinders,other,41804.0,clean,other,1FTEW1EF4FFB55826,4wd,pickup,brown,6.0,42400.0,38423.8,0.0043254441257761355,1
31995,gmc,sierra2500hd,good,8 cylinders,diesel,189468.0,clean,automatic,1GT121E85CF106917,4wd,truck,grey,9.0,56800.0,31638.79,0.011258648007714553,1
27990,infiniti,qx6035sportutility,good,6 cylinders,other,26355.0,clean,other,5N1DL0MN6HC547424,fwd,other,blue,4.0,44900.0,28233.1,-0.00861046077122238,1
30590,toyota,avalonxsesedan4d,good,6 cylinders,gas,12988.0,clean,other,4T1BZ1FB3KU027505,fwd,sedan,white,2.0,35000.0,30164.0,0.014122795385227423,1
13600,hyundai,santafesport,excellent,4 cylinders,gas,0.0,clean,automatic,5XYZUDLB8GG370830,4wd,SUV,grey,5.0,33500.0,17416.26,-0.21912052300551316,0
25777,lexus,es350,like new,6 cylinders,gas,71525.0,clean,automatic,58ABK1GG5HU071991,fwd,sedan,grey,4.0,38400.0,23426.15,0.10035153023437476,2
9900,ford,fusion,good,4 cylinders,gas,96903.0,clean,automatic,3FA6P0H73DR183008,fwd,sedan,purple,8.0,23400.0,9890.95,0.0009149778332717557,1
3995,ford,escape,good,4 cylinders,gas,161400.0,clean,automatic,1FMCU0D76AKD10549,fwd,SUV,blue,11.0,24995.0,5038.86,-0.20716193742235342,0
8000,ford,expedition,good,8 cylinders,gas,147538.0,clean,automatic,1FMFU18536LA35705,4wd,SUV,white,15.0,47970.0,8008.39,-0.0010476512757246247,1
7499,hyundai,sonata,excellent,4 cylinders,gas,121000.0,clean,automatic,5NPEB4AC3CH376022,fwd,sedan,red,9.0,21500.0,7477.59,0.0028632219739247343,1
8850,lexus,rx350,excellent,6 cylinders,gas,180122.0,clean,automatic,2T2HK31U48C091948,4wd,SUV,black,13.0,42300.0,9028.49,-0.019769640327452296,1
33990,gmc,sierra1500doublecabsle,good,8 cylinders,gas,33408.0,clean,other,1GTV2MEC1GZ365125,4wd,pickup,silver,5.0,43900.0,34704.84,-0.0205977033750911,1
9900,nissan,altima,excellent,4 cylinders,gas,85554.0,clean,automatic,1N4AL3AP3EN352496,fwd,sedan,grey,7.0,24600.0,10096.05,-0.019418485447278814,1
20200,ford,f150xlt,like new,8 cylinders,gas,138456.0,clean,automatic,1FTFW1CFXEKD53873,rwd,truck,silver,7.0,33500.0,20298.53,-0.004854046081169367,1
8900,lexus,gx470,excellent,8 cylinders,gas,182000.0,clean,automatic,JTJBT20X840027636,4wd,SUV,white,17.0,48500.0,9253.69,-0.038221509473518184,1
35590,dodge,challengersrt8coupe2d,good,8 cylinders,gas,16796.0,clean,other,2B3CJ7DJ7BH589702,rwd,coupe,green,10.0,43000.0,35590.0,0.0,1
3995,pontiac,g6,good,6 cylinders,gas,133076.0,clean,automatic,1G2ZH158264198395,fwd,coupe,custom,15.0,26500.0,4447.59,-0.10176072884416057,0
4500,jeep,libertyrenegade,good,6 cylinders,gas,150308.0,clean,automatic,1J4GL38K55W524272,4wd,SUV,green,16.0,27875.0,4787.86,-0.06012289415312889,1
11699,gmc,terrain,good,6 cylinders,gas,99218.0,clean,automatic,2GKFLTE37D6310248,4wd,SUV,grey,8.0,33495.0,12463.8,-0.06136170349331659,1
7000,mazda,mx5miata,excellent,4 cylinders,gas,134720.0,clean,manual,JM1NC25F660112655,rwd,convertible,silver,15.0,24000.0,6850.05,0.021890351165319934,1
7999,chevrolet,cruze,good,4 cylinders,gas,130001.0,clean,other,1G1P15SH8F7192935,fwd,sedan,silver,6.0,20020.0,8214.78,-0.026267288959655723,1
24990,kia,sedonasxminivan4d,good,6 cylinders,gas,38995.0,clean,other,KNDMC5C15H6318862,fwd,van,brown,4.0,36000.0,25566.01,-0.02253030488527535,1
11495,toyota,camry,good,4 cylinders,gas,89386.0,clean,automatic,4T1BF1FK7EU765661,fwd,sedan,grey,7.0,22700.0,11689.29,-0.01662119769464192,1
25990,chevrolet,camaroltcoupe2d,good,6 cylinders,gas,21938.0,clean,other,1G1FB1RS0L0113491,rwd,coupe,green,1.0,27400.0,26006.0,-0.0006152426363146966,1
1899,chrysler,ptcruiser,good,4 cylinders,gas,153444.0,clean,automatic,3A4FY58B96T326102,fwd,sedan,black,15.0,20250.0,2694.97,-0.2953539371495786,0
31590,jeep,wranglerunlimitedsahara,good,6 cylinders,gas,58118.0,clean,other,1C4BJWEG1FL764512,4wd,SUV,blue,6.0,33395.0,29524.6,0.06995522377949241,1
39590,ram,1500crewcablaramiepickup,good,8 cylinders,gas,55804.0,clean,other,1C6SRFRT5KN735634,4wd,pickup,brown,2.0,46900.0,39652.05,-0.0015648623463352565,1
48900,chevrolet,silverado2500hdltz,like new,8 cylinders,diesel,43034.0,rebuilt,automatic,1GC1KWEYXJF108821,4wd,truck,black,3.0,58500.0,48961.0,-0.0012458895855885297,1
15999,chevrolet,silverado1500lt,excellent,8 cylinders,gas,113144.0,clean,automatic,1GCEK29J59Z149682,4wd,pickup,black,12.0,33400.0,15771.68,0.014413176021831517,1
12500,kia,soulplus,excellent,4 cylinders,gas,73000.0,clean,automatic,KNDJP3A58F7148165,fwd,wagon,grey,6.0,20100.0,12238.96,0.021328609620425338,1
35590,ram,1500crewcabbighorn,good,6 cylinders,gas,30168.0,clean,other,1C6RR7LG8JS116526,4wd,pickup,white,3.0,38400.0,34672.0,0.026476695892939547,1
43590,lincoln,navigatorlselectsport,good,6 cylinders,gas,28475.0,clean,automatic,5LMJJ3JT1HEL08409,4wd,other,black,4.0,74930.0,43867.09,-0.006316580379505377,1
40990,ford,mustanggtcoupe2d,good,8 cylinders,gas,39.0,clean,other,1FA6P8CFXL5190309,rwd,coupe,black,1.0,42500.0,40960.0,0.000732421875,1
29990,ford,superdutyf550drw,good,8 cylinders,diesel,54703.0,clean,manual,1FDAF57P23ED83719,4wd,truck,red,18.0,42000.0,29192.56,0.02731654914813907,1
26990,nissan,titansinglecabsv,good,8 cylinders,gas,41335.0,clean,other,1N6AA1R84HN570756,4wd,pickup,red,4.0,40500.0,26990.0,0.0,1
23990,chevrolet,impalapremiersedan,good,6 cylinders,gas,37318.0,clean,other,1G1105S36LU101395,fwd,sedan,silver,1.0,35370.0,24026.0,-0.0014983767585116125,1
5300,hyundai,elantragls,excellent,4 cylinders,gas,85185.0,clean,automatic,KMHDU4AD1AU923303,fwd,sedan,blue,11.0,15500.0,5794.51,-0.08534112461623161,1
6200,ford,f150,excellent,8 cylinders,gas,160000.0,clean,automatic,1FTMF1CW4AKE27760,rwd,pickup,silver,11.0,29500.0,8643.74,-0.28271789757674337,0
6820,chrysler,200,excellent,6 cylinders,gas,107527.0,clean,automatic,1C3BC2FGXBN505182,fwd,sedan,blue,10.0,28000.0,7709.95,-0.11542876412946904,0
30990,lincoln,continentalselectsedan,good,6 cylinders,gas,25786.0,clean,other,1LN6L9SK1K5600547,fwd,sedan,silver,2.0,51680.0,31167.3,-0.005688654455150086,1
12999,jeep,grandcherokeelimited,excellent,6 cylinders,gas,175253.0,clean,automatic,1C4RJFBG0CC174462,4wd,SUV,white,9.0,42500.0,12658.45,0.026902977852738624,1
49990,ford,superdutyf550drw,good,8 cylinders,diesel,152701.0,clean,automatic,1FD0X5HT6FEC65813,4wd,truck,white,6.0,63400.0,49762.39,0.004573936259894281,1
37855,ford,explorer,excellent,6 cylinders,gas,90875.0,clean,automatic,1FM5K8HT9KGA74617,4wd,SUV,grey,2.0,59635.0,35512.93,0.06594978223424537,1
23990,ford,flexselsportutility4d,good,6 cylinders,gas,37924.0,clean,other,2FMGK5C89KBA18761,fwd,hatchback,white,2.0,32260.0,23914.8,0.003144496295181257,1
34990,ford,mustanggtpremium,good,8 cylinders,gas,18650.0,clean,other,1FATP8FF5J5115190,rwd,convertible,black,3.0,42500.0,34966.0,0.0006863810558828576,1
12995,hyundai,tucson,excellent,4 cylinders,gas,88014.0,clean,automatic,KM8JUCAC5DU737742,4wd,SUV,silver,8.0,26500.0,12932.46,0.004835893557760927,1
4950,bmw,x330si,good,6 cylinders,gas,116199.0,salvage,automatic,WBXPC93447WF19087,4wd,SUV,black,14.0,42000.0,5471.73,-0.09535009951148898,1
12995,buick,encore,excellent,4 cylinders,gas,77700.0,clean,automatic,KL4CJFSB6EB667673,4wd,SUV,custom,7.0,30100.0,13657.71,-0.048522775780127064,1
17997,subaru,outback25itouring,good,4 cylinders,gas,58069.0,salvage,automatic,4S4BSATC5H3237183,4wd,SUV,brown,4.0,34800.0,19426.17,-0.07356931397182247,1
4500,hyundai,sonata,excellent,4 cylinders,gas,153235.0,clean,automatic,5NPEB4AC1BH249445,fwd,sedan,white,10.0,20100.0,4800.8,-0.06265622396267292,1
9999,chevrolet,tahoeltz4wd,excellent,8 cylinders,gas,206000.0,clean,automatic,1GNFK13007J131608,4wd,SUV,white,14.0,39210.0,9553.02,0.04668471331578909,1
35990,ford,mustanggtpremiumcoupe2d,good,8 cylinders,gas,4899.0,clean,other,1FA6P8CF9F5375018,rwd,coupe,red,6.0,38500.0,36030.0,-0.0011101859561476548,1
16950,dodge,durango,excellent,8 cylinders,other,83347.0,clean,automatic,1C4SDHET1CC152791,rwd,other,black,9.0,39500.0,17524.42,-0.032778260279084745,1
11995,chrysler,300,excellent,6 cylinders,gas,115161.0,clean,automatic,2C3CCACG6CH207788,rwd,sedan,grey,9.0,43000.0,12069.42,-0.006165996377622129,1
22000,gmc,sierra1500,good,8 cylinders,gas,162500.0,clean,automatic,3GTU2UEC6EG368692,4wd,pickup,white,7.0,39550.0,22136.65,-0.006173020759690443,1
4888,hyundai,elantraglssedan,fair,4 cylinders,gas,161199.0,clean,automatic,KMHDU46D49U630662,fwd,sedan,red,12.0,15200.0,4780.61,0.02246366049520884,1
6490,chevrolet,impalaltz,good,6 cylinders,gas,132511.0,clean,automatic,2G1WC5E30D1237866,fwd,sedan,black,8.0,30710.0,7290.09,-0.10975035973492785,0
18900,jeep,wrangler,excellent,6 cylinders,gas,84000.0,clean,manual,1C4AJWAG7CL223686,4wd,wagon,white,9.0,24900.0,18904.79,-0.0002533749383093318,1
21500,chevrolet,1500silverado,excellent,8 cylinders,gas,153229.0,clean,automatic,3GCPKSE36BG302186,4wd,pickup,green,10.0,40500.0,19557.71,0.09931070662158305,1
6900,nissan,leaf,excellent,other,electric,72000.0,clean,automatic,JN1AZ0CP1CT016216,fwd,sedan,silver,9.0,35000.0,8758.64,-0.2122064612770932,0
13999,gmc,acadia,excellent,6 cylinders,gas,112886.0,clean,automatic,1GKKVRKD7EJ117563,4wd,SUV,grey,7.0,39850.0,13968.08,0.0022136184787028765,1
29990,chevrolet,coloradoextendedcab,good,6 cylinders,gas,17302.0,clean,other,1GCHTCE37G1186784,4wd,pickup,red,5.0,36700.0,29990.0,0.0,1
12991,subaru,legacy,excellent,6 cylinders,gas,99098.0,clean,automatic,4S3BMDP69D2002788,4wd,sedan,blue,8.0,32900.0,13440.26,-0.033426436690956886,1
27990,dodge,chargerrtroadandtrack,good,8 cylinders,gas,53562.0,clean,other,2C3CDXCT3FH784652,rwd,sedan,blue,6.0,34000.0,27295.22,0.02545427367868802,1
35590,dodge,challengersrt8coupe2d,good,8 cylinders,gas,16796.0,clean,other,2B3CJ7DJ7BH589702,rwd,coupe,green,10.0,46000.0,35590.0,0.0,1
13995,nissan,pathfindersv,excellent,6 cylinders,gas,101824.0,clean,automatic,5N1AR2MNXDC646657,fwd,SUV,white,8.0,27500.0,13353.82,0.048014725374462164,1
8999,hyundai,elantra,excellent,4 cylinders,gas,113499.0,clean,automatic,5NPDH4AE8CH083163,fwd,sedan,white,9.0,18800.0,8133.58,0.10640087144898065,2
11588,hyundai,sonata24l,good,4 cylinders,gas,98933.0,clean,automatic,5NPE24AF2HH453948,fwd,sedan,white,4.0,23900.0,11765.03,-0.015047135451418368,1
30950,bmw,x1xdrive28i,excellent,4 cylinders,gas,18835.0,clean,automatic,WBXHT3C32J5L32059,4wd,SUV,custom,3.0,35900.0,30172.0,0.025785496486808963,1
12950,honda,crv,excellent,4 cylinders,gas,120000.0,clean,automatic,2HKRM4H56DH112409,4wd,SUV,white,8.0,27000.0,12537.35,0.032913654001842464,1
14999,kia,sportagelxawd,excellent,4 cylinders,gas,64000.0,clean,automatic,KNDPBCAC2G7824926,4wd,SUV,white,5.0,25300.0,15063.45,-0.0042785683226618555,1
39590,ford,mustanggtpremiumcoupe2d,good,8 cylinders,gas,1419.0,clean,other,1FA6P8CF5L5136223,rwd,coupe,white,1.0,42995.0,39590.0,0.0,1
31590,acura,tlx35wtechnologypkg,good,6 cylinders,gas,19567.0,clean,automatic,19UUB2F66JA003906,fwd,sedan,black,3.0,36600.0,30180.1,0.046716213663970683,1
23795,nissan,rogue,excellent,4 cylinders,gas,20023.0,clean,automatic,KNMAT2MV3LP508858,4wd,SUV,black,1.0,31300.0,24497.29,-0.028668068998652537,1
38590,chevrolet,corvettegrandsport,good,8 cylinders,gas,30237.0,clean,other,1G1YR3DW3B5102190,rwd,other,red,10.0,57790.0,38590.0,0.0,1
8999,hyundai,elantra,excellent,4 cylinders,gas,77800.0,clean,automatic,5NPD84LF8HH021663,fwd,sedan,black,4.0,22600.0,10959.61,-0.17889413948124072,0
5700,chevrolet,tahoe,good,8 cylinders,gas,155718.0,salvage,automatic,1GNFC13078R248277,rwd,SUV,black,13.0,38900.0,8478.5,-0.32771126968213715,0
30330,honda,crv,like new,4 cylinders,gas,10419.0,clean,automatic,7FARW1H85JE013498,fwd,SUV,grey,3.0,30500.0,27150.81,0.11709374416453869,2
7995,mini,coopercountrymansall4,excellent,4 cylinders,gas,121000.0,clean,automatic,WMWZC5C59CWL59879,4wd,hatchback,red,9.0,29000.0,8565.39,-0.06659241435591368,1
41590,buick,enclaveavenirsport,good,6 cylinders,gas,29010.0,clean,other,5GAERDKWXLJ231184,fwd,SUV,red,1.0,56100.0,41460.0,0.003135552339604438,1
25990,jeep,wranglerunlimitedsahara,good,6 cylinders,gas,83995.0,clean,other,1C4BJWEG2CL120352,4wd,other,silver,9.0,31000.0,25056.17,0.03726946297059773,1
9900,nissan,maxima354drsedan,excellent,4 cylinders,gas,134405.0,clean,automatic,1N4AA5AP4DC820036,fwd,sedan,black,8.0,30490.0,9309.39,0.06344239525898052,1
